Id	Satisfaction (1-5)
5791	2
5792	5
5793	2
5794	5
5795	1
5796	2
5797	5
5798	1
5799	3
5800	5
5801	3
5802	3
5803	5
5804	4
5805	3
5806	5
5807	3
5808	5
5809	3
5810	2
5811	5
5812	2
5813	3
5814	3
5815	2
5816	1
5817	4
5818	3
5819	3
5820	1
5821	3
5822	4
5823	1
5824	4
5825	3
5826	2
5827	4
5828	3
5829	1
5830	4
5831	5
5832	4
5833	5
5834	3
5835	3
5836	3
5837	2
5838	3
5839	1
5840	5
5841	1
5842	1
5843	5
5844	2
5845	1
5846	4
5847	5
5848	1
5849	1
5850	1
5851	1
5852	4
5853	2
5854	4
5855	4
5856	1
5857	1
5858	4
5859	2
5860	1
5861	2
5862	1
5863	5
5864	5
5865	4
5866	2
5867	4
5868	4
5869	5
5870	1
5871	4
5872	1
5873	1
5874	4
5875	3
5876	2
5877	1
5878	2
5879	3
5880	1
5881	2
5882	5
5883	5
5884	2
5885	3
5886	3
5887	4
5888	3
5889	4
5890	1
5891	3
5892	1
5893	1
5894	3
5895	1
5896	4
5897	4
5898	5
5899	1
5900	1
5901	4
5902	1
5903	5
5904	3
5905	5
5906	3
5907	5
5908	5
5909	1
5910	3
5911	4
5912	4
5913	1
5914	1
5915	1
5916	1
5917	3
5918	5
5919	4
5920	5
5921	1
5922	1
5923	4
5924	5
5925	1
5926	4
5927	4
5928	3
5929	5
5930	4
5931	2
5932	1
5933	2
5934	2
5935	1
5936	4
5937	2
5938	1
5939	1
5940	5
5941	3
5942	4
5943	2
5944	1
5945	1
5946	2
5947	4
5948	4
5949	4
5950	3
5951	2
5952	1
5953	2
5954	5
5955	4
5956	5
5957	3
5958	2
5959	1
5960	3
5961	4
5962	5
5963	5
5964	5
5965	4
5966	3
5967	4
5968	2
5969	1
5970	2
5971	2
5972	4
5973	4
5974	5
5975	4
5976	1
5977	5
5978	3
5979	3
5980	1
5981	5
5982	4
5983	5
5984	2
5985	3
5986	1
5987	3
5988	3
5989	2
5990	1
5991	3
5992	4
5993	5
5994	4
5995	1
5996	2
5997	5
5998	2
5999	2
6000	4
6001	4
6002	4
6003	5
6004	5
6005	5
6006	5
6007	4
6008	2
6009	2
6010	1
6011	1
6012	4
6013	3
6014	1
6015	3
6016	5
6017	2
6018	4
6019	2
6020	3
6021	2
6022	1
6023	2
6024	4
6025	4
6026	3
6027	2
6028	2
6029	3
6030	5
6031	3
6032	2
6033	5
6034	3
6035	2
6036	2
6037	4
6038	2
6039	4
6040	5
6041	1
6042	1
6043	3
6044	1
6045	2
6046	4
6047	1
6048	1
6049	2
6050	2
6051	1
6052	3
6053	4
6054	2
6055	1
6056	2
6057	1
6058	2
6059	2
6060	4
6061	2
6062	3
6063	1
6064	5
6065	5
6066	3
6067	3
6068	1
6069	5
6070	2
6071	3
6072	2
6073	2
6074	1
6075	4
6076	2
6077	5
6078	4
6079	3
6080	2
6081	3
6082	1
6083	2
6084	2
6085	1
6086	2
6087	3
6088	1
6089	1
6090	5
6091	3
6092	2
6093	5
6094	3
6095	5
6096	1
6097	5
6098	5
6099	5
6100	3
6101	4
6102	1
6103	3
6104	3
6105	2
6106	3
6107	1
6108	1
6109	1
6110	3
6111	5
6112	5
6113	1
6114	5
6115	2
6116	4
6117	5
6118	4
6119	2
6120	4
6121	2
6122	1
6123	2
6124	1
6125	1
6126	2
6127	2
6128	4
6129	2
6130	1
6131	3
6132	3
6133	2
6134	2
6135	3
6136	1
6137	1
6138	4
6139	5
6140	2
6141	1
6142	2
6143	3
6144	2
6145	4
6146	3
6147	5
6148	2
6149	5
6150	4
6151	5
6152	5
6153	3
6154	1
6155	5
6156	1
6157	5
6158	4
6159	2
6160	3
6161	1
6162	3
6163	3
6164	1
6165	4
6166	1
6167	3
6168	3
6169	2
6170	2
6171	3
6172	2
6173	2
6174	4
6175	3
6176	1
6177	2
6178	5
6179	2
6180	3
6181	5
6182	4
6183	2
6184	2
6185	1
6186	1
6187	1
6188	3
6189	2
6190	5
6191	4
6192	4
6193	5
6194	4
6195	1
6196	1
6197	2
6198	4
6199	5
6200	1
6201	4
6202	3
6203	5
6204	3
6205	5
6206	4
6207	5
6208	3
6209	2
6210	5
6211	2
6212	4
6213	1
6214	1
6215	4
6216	4
6217	2
6218	3
6219	2
6220	4
6221	3
6222	3
6223	3
6224	1
6225	1
6226	2
6227	5
6228	4
6229	3
6230	5
6231	4
6232	3
6233	2
6234	2
6235	3
6236	4
6237	5
6238	5
6239	4
6240	2
6241	3
6242	4
6243	4
6244	4
6245	1
6246	4
6247	5
6248	3
6249	4
6250	3
6251	1
6252	1
6253	1
6254	2
6255	4
6256	2
6257	5
6258	5
6259	4
6260	4
6261	1
6262	5
6263	2
6264	4
6265	4
6266	1
6267	4
6268	1
6269	2
6270	3
6271	1
6272	2
6273	3
6274	1
6275	1
6276	1
6277	3
6278	1
6279	3
6280	1
6281	2
6282	2
6283	4
6284	4
6285	3
6286	5
6287	5
6288	4
6289	3
6290	1
6291	2
6292	4
6293	5
6294	4
6295	3
6296	5
6297	3
6298	2
6299	4
6300	3
6301	2
6302	4
6303	5
6304	4
6305	3
6306	2
6307	2
6308	5
6309	1
6310	4
6311	4
6312	3
6313	4
6314	1
6315	3
6316	2
6317	4
6318	3
6319	4
6320	3
6321	2
6322	4
6323	3
6324	4
6325	5
6326	3
6327	1
6328	3
6329	2
6330	1
6331	2
6332	4
6333	3
6334	2
6335	3
6336	5
6337	1
6338	2
6339	2
6340	4
6341	3
6342	1
6343	4
6344	5
6345	5
6346	3
6347	3
6348	1
6349	1
6350	2
6351	4
6352	3
6353	5
6354	5
6355	2
6356	1
6357	2
6358	3
6359	5
6360	4
6361	1
6362	3
6363	1
6364	4
6365	4
6366	2
6367	5
6368	4
6369	2
6370	4
6371	4
6372	5
6373	5
6374	3
6375	5
6376	5
6377	5
6378	2
6379	2
6380	1
6381	4
6382	2
6383	1
6384	3
6385	4
6386	4
6387	2
6388	2
6389	5
6390	1
6391	1
6392	5
6393	3
6394	2
6395	1
6396	4
6397	4
6398	4
6399	2
6400	3
6401	3
6402	3
6403	5
6404	5
6405	1
6406	2
6407	5
6408	4
6409	4
6410	3
6411	3
6412	3
6413	2
6414	3
6415	1
6416	4
6417	2
6418	3
6419	5
6420	4
6421	4
6422	2
6423	3
6424	3
6425	1
6426	5
6427	5
6428	1
6429	2
6430	1
6431	1
6432	4
6433	3
6434	4
6435	2
6436	4
6437	2
6438	5
6439	2
6440	5
6441	4
6442	4
6443	3
6444	3
6445	4
6446	2
6447	3
6448	2
6449	3
6450	3
6451	4
6452	2
6453	2
6454	4
6455	1
6456	2
6457	2
6458	5
6459	1
6460	4
6461	3
6462	5
6463	1
6464	4
6465	2
6466	5
6467	2
6468	2
6469	5
6470	5
6471	1
6472	1
6473	1
6474	5
6475	1
6476	1
6477	5
6478	5
6479	4
6480	4
6481	2
6482	4
6483	5
6484	4
6485	1
6486	3
6487	5
6488	1
6489	4
6490	1
6491	4
6492	3
6493	2
6494	4
6495	5
6496	5
6497	4
6498	2
6499	2
6500	5
6501	3
6502	5
6503	3
6504	4
6505	1
6506	1
6507	3
6508	4
6509	1
6510	2
6511	5
6512	5
6513	4
6514	3
6515	2
6516	3
6517	2
6518	5
6519	5
6520	3
6521	5
6522	4
6523	3
6524	4
6525	4
6526	3
6527	4
6528	5
6529	5
6530	4
6531	2
6532	4
6533	3
6534	3
6535	2
6536	2
6537	5
6538	2
6539	1
6540	1
6541	5
6542	3
6543	3
6544	2
6545	3
6546	1
6547	3
6548	4
6549	5
6550	4
6551	4
6552	1
6553	1
6554	1
6555	5
6556	1
6557	1
6558	1
6559	1
6560	5
6561	3
6562	4
6563	2
6564	1
6565	5
6566	5
6567	3
6568	5
6569	2
6570	3
6571	2
6572	5
6573	1
6574	3
6575	5
6576	3
6577	2
6578	2
6579	5
6580	4
6581	5
6582	4
6583	2
6584	1
6585	4
6586	5
6587	2
6588	4
6589	5
6590	4
6591	3
6592	4
6593	1
6594	4
6595	2
6596	4
6597	2
6598	4
6599	1
6600	1
6601	5
6602	5
6603	5
6604	1
6605	3
6606	3
6607	2
6608	5
6609	1
6610	1
6611	1
6612	3
6613	3
6614	5
6615	3
6616	1
6617	1
6618	4
6619	1
6620	4
6621	1
6622	4
6623	3
6624	5
6625	4
6626	1
6627	5
6628	1
6629	3
6630	5
6631	5
6632	2
6633	3
6634	4
6635	1
6636	4
6637	1
6638	5
6639	5
6640	3
6641	2
6642	5
6643	2
6644	3
6645	4
6646	1
6647	2
6648	1
6649	4
6650	2
6651	5
6652	1
6653	4
6654	5
6655	3
6656	1
6657	3
6658	2
6659	3
6660	5
6661	3
6662	2
6663	2
6664	1
6665	3
6666	5
6667	1
6668	4
6669	3
6670	4
6671	3
6672	4
6673	1
6674	5
6675	5
6676	2
6677	4
6678	4
6679	1
6680	3
6681	1
6682	1
6683	5
6684	4
6685	5
6686	2
6687	3
6688	4
6689	3
6690	2
6691	4
6692	5
6693	4
6694	5
6695	5
6696	3
6697	5
6698	2
6699	2
6700	2
6701	3
6702	4
6703	2
6704	5
6705	4
6706	5
6707	3
6708	5
6709	1
6710	2
6711	5
6712	4
6713	5
6714	1
6715	5
6716	2
6717	4
6718	1
6719	1
6720	5
6721	5
6722	2
6723	5
6724	4
6725	4
6726	1
6727	3
6728	5
6729	1
6730	1
6731	5
6732	1
6733	3
6734	2
6735	4
6736	1
6737	1
6738	3
6739	5
6740	3
6741	4
6742	2
6743	4
6744	4
6745	5
6746	3
6747	3
6748	2
6749	2
6750	3
6751	4
6752	5
6753	4
6754	2
6755	1
6756	3
6757	2
6758	5
6759	1
6760	5
6761	2
6762	2
6763	1
6764	2
6765	4
6766	1
6767	3
6768	2
6769	1
6770	5
6771	5
6772	4
6773	1
6774	4
6775	1
6776	1
6777	2
6778	4
6779	4
6780	2
6781	1
6782	5
6783	1
6784	5
6785	4
6786	1
6787	2
6788	2
6789	3
6790	3
6791	3
6792	4
6793	2
6794	5
6795	5
6796	5
6797	4
6798	1
6799	3
6800	3
6801	4
6802	5
6803	3
6804	1
6805	1
6806	5
6807	1
6808	3
6809	3
6810	2
6811	5
6812	3
6813	2
6814	5
6815	4
6816	5
6817	3
6818	2
6819	1
6820	2
6821	2
6822	3
6823	4
6824	2
6825	2
6826	5
6827	4
6828	2
6829	3
6830	5
6831	1
6832	3
6833	1
6834	5
6835	1
6836	3
6837	2
6838	3
6839	3
6840	2
6841	4
6842	3
6843	1
6844	1
6845	1
6846	1
6847	5
6848	5
6849	2
6850	5
6851	3
6852	1
6853	3
6854	5
6855	3
6856	1
6857	3
6858	4
6859	4
6860	5
6861	3
6862	4
6863	5
6864	4
6865	1
6866	2
6867	3
6868	4
6869	2
6870	4
6871	5
6872	5
6873	5
6874	4
6875	1
6876	3
6877	2
6878	3
6879	4
6880	5
6881	3
6882	5
6883	4
6884	1
6885	1
6886	3
6887	2
6888	3
6889	3
6890	3
6891	5
6892	3
6893	2
6894	1
6895	4
6896	5
6897	3
6898	3
6899	2
6900	4
6901	4
6902	2
6903	4
6904	1
6905	2
6906	1
6907	3
6908	4
6909	1
6910	1
6911	4
6912	1
6913	4
6914	2
6915	5
6916	3
6917	2
6918	3
6919	5
6920	5
6921	5
6922	4
6923	1
6924	1
6925	3
6926	2
6927	4
6928	5
6929	4
6930	2
6931	1
6932	4
6933	1
6934	4
6935	1
6936	4
6937	2
6938	3
6939	5
6940	5
6941	4
6942	3
6943	3
6944	3
6945	3
6946	3
6947	3
6948	3
6949	2
6950	1
6951	2
6952	4
6953	5
6954	3
6955	1
6956	3
6957	4
6958	3
6959	5
6960	1
6961	4
6962	4
6963	3
6964	4
6965	2
6966	1
6967	4
6968	2
6969	5
6970	4
6971	5
6972	2
6973	5
6974	3
6975	3
6976	4
6977	4
6978	1
6979	2
6980	1
6981	1
6982	1
6983	1
6984	1
6985	1
6986	5
6987	5
6988	3
6989	5
6990	1
6991	5
6992	4
6993	3
6994	4
6995	1
6996	1
6997	5
6998	3
6999	4
7000	4
7001	1
7002	3
7003	3
7004	1
7005	3
7006	5
7007	4
7008	2
7009	5
7010	4
7011	3
7012	3
7013	2
7014	3
7015	3
7016	4
7017	5
7018	2
7019	2
7020	5
7021	4
7022	3
7023	1
7024	2
7025	3
7026	1
7027	5
7028	1
7029	1
7030	2
7031	2
7032	5
7033	2
7034	1
7035	4
7036	4
7037	1
7038	4
7039	3
7040	2
7041	5
7042	2
7043	1
7044	2
7045	2
7046	3
7047	3
7048	2
7049	2
7050	2
7051	3
7052	2
7053	3
7054	1
7055	4
7056	2
7057	3
7058	2
7059	5
7060	4
7061	1
7062	5
7063	3
7064	2
7065	1
7066	1
7067	2
7068	4
7069	4
7070	1
7071	1
7072	1
7073	3
7074	3
7075	1
7076	1
7077	2
7078	3
7079	2
7080	2
7081	5
7082	2
7083	3
7084	5
7085	3
7086	1
7087	2
7088	1
7089	4
7090	5
7091	5
7092	5
7093	1
7094	5
7095	1
7096	2
7097	1
7098	4
7099	4
7100	2
7101	4
7102	4
7103	3
7104	3
7105	5
7106	3
7107	5
7108	3
7109	4
7110	3
7111	3
7112	3
7113	4
7114	2
7115	3
7116	3
7117	2
7118	3
7119	3
7120	3
7121	3
7122	2
7123	4
7124	3
7125	2
7126	3
7127	5
7128	3
7129	2
7130	3
7131	1
7132	3
7133	5
7134	1
7135	2
7136	1
7137	3
7138	2
7139	5
7140	5
7141	1
7142	4
7143	1
7144	3
7145	2
7146	3
7147	5
7148	4
7149	1
7150	2
7151	1
7152	5
7153	2
7154	1
7155	4
7156	2
7157	4
7158	3
7159	2
7160	5
7161	2
7162	2
7163	2
7164	3
7165	4
7166	2
7167	1
7168	4
7169	3
7170	2
7171	5
7172	1
7173	2
7174	4
7175	5
7176	1
7177	1
7178	4
7179	4
7180	5
7181	4
7182	1
7183	5
7184	2
7185	1
7186	3
7187	1
7188	5
7189	2
7190	4
7191	2
7192	3
7193	1
7194	4
7195	3
7196	3
7197	1
7198	5
7199	3
7200	2
7201	5
7202	5
7203	2
7204	4
7205	5
7206	1
7207	1
7208	3
7209	2
7210	1
7211	1
7212	5
7213	2
7214	2
7215	1
7216	4
7217	4
7218	3
7219	4
7220	2
7221	1
7222	5
7223	5
7224	3
7225	3
7226	3
7227	2
7228	3
7229	1
7230	4
7231	4
7232	3
7233	1
7234	4
7235	2
7236	3
7237	4
7238	4
7239	3
7240	3
7241	1
7242	3
7243	2
7244	1
7245	2
7246	1
7247	2
7248	5
7249	1
7250	5
7251	4
7252	1
7253	3
7254	4
7255	4
7256	1
7257	1
7258	2
7259	2
7260	5
7261	3
7262	4
7263	4
7264	1
7265	4
7266	5
7267	4
7268	4
7269	1
7270	4
7271	5
7272	3
7273	2
7274	4
7275	5
7276	5
7277	3
7278	2
7279	2
7280	3
7281	4
7282	3
7283	1
7284	3
7285	4
7286	4
7287	3
7288	4
7289	4
7290	4
7291	3
7292	1
7293	1
7294	1
7295	3
7296	1
7297	4
7298	3
7299	2
7300	2
7301	2
7302	2
7303	4
7304	3
7305	2
7306	5
7307	2
7308	1
7309	2
7310	4
7311	3
7312	4
7313	1
7314	1
7315	2
7316	1
7317	5
7318	1
7319	5
7320	2
7321	2
7322	1
7323	3
7324	2
7325	1
7326	2
7327	2
7328	4
7329	3
7330	3
7331	1
7332	5
7333	3
7334	4
7335	3
7336	5
7337	5
7338	4
7339	4
7340	5
7341	4
7342	1
7343	5
7344	2
7345	3
7346	4
7347	1
7348	5
7349	3
7350	1
7351	4
7352	5
7353	3
7354	1
7355	3
7356	1
7357	2
7358	4
7359	5
7360	4
7361	5
7362	2
7363	1
7364	3
7365	4
7366	5
7367	4
7368	1
7369	5
7370	4
7371	4
7372	3
7373	5
7374	2
7375	5
7376	3
7377	4
7378	3
7379	1
7380	4
7381	2
7382	2
7383	2
7384	5
7385	4
7386	2
7387	1
7388	2
7389	3
7390	2
7391	4
7392	5
7393	4
7394	4
7395	5
7396	3
7397	4
7398	5
7399	3
7400	1
7401	3
7402	1
7403	5
7404	3
7405	4
7406	2
7407	3
7408	3
7409	5
7410	3
7411	1
7412	2
7413	3
7414	1
7415	4
7416	4
7417	4
7418	1
7419	5
7420	4
7421	3
7422	3
7423	1
7424	3
7425	1
7426	2
7427	4
7428	1
7429	2
7430	2
7431	3
7432	2
7433	1
7434	5
7435	2
7436	1
7437	1
7438	5
7439	5
7440	4
7441	4
7442	5
7443	3
7444	2
7445	5
7446	2
7447	5
7448	1
7449	1
7450	3
7451	1
7452	1
7453	4
7454	1
7455	1
7456	1
7457	2
7458	5
7459	3
7460	1
7461	2
7462	3
7463	4
7464	1
7465	4
7466	2
7467	4
7468	2
7469	3
7470	5
7471	4
7472	5
7473	5
7474	5
7475	5
7476	3
7477	1
7478	1
7479	1
7480	5
7481	4
7482	3
7483	4
7484	4
7485	1
7486	1
7487	2
7488	1
7489	4
7490	4
7491	4
7492	3
7493	1
7494	5
7495	3
7496	5
7497	2
7498	4
7499	5
7500	1
7501	3
7502	2
7503	2
7504	3
7505	5
7506	1
7507	2
7508	4
7509	3
7510	1
7511	4
7512	1
7513	1
7514	4
7515	3
7516	4
7517	4
7518	3
7519	1
7520	2
7521	5
7522	5
7523	2
7524	4
7525	5
7526	5
7527	1
7528	4
7529	1
7530	5
7531	4
7532	4
7533	5
7534	3
7535	4
7536	1
7537	3
7538	3
7539	1
7540	5
7541	4
7542	5
7543	3
7544	5
7545	1
7546	3
7547	1
7548	2
7549	2
7550	4
7551	3
7552	3
7553	5
7554	2
7555	4
7556	1
7557	5
7558	3
7559	4
7560	3
7561	1
7562	5
7563	4
7564	5
7565	5
7566	5
7567	1
7568	1
7569	4
7570	4
7571	5
7572	5
7573	3
7574	2
7575	1
7576	5
7577	1
7578	4
7579	5
7580	2
7581	2
7582	5
7583	4
7584	3
7585	2
7586	5
7587	4
7588	1
7589	5
7590	2
7591	5
7592	4
7593	5
7594	4
7595	1
7596	3
7597	2
7598	2
7599	1
7600	3
7601	5
7602	2
7603	4
7604	1
7605	4
7606	2
7607	2
7608	2
7609	4
7610	1
7611	4
7612	2
7613	3
7614	4
7615	1
7616	1
7617	2
7618	4
7619	4
7620	1
7621	3
7622	4
7623	2
7624	3
7625	5
7626	2
7627	3
7628	5
7629	5
7630	1
7631	4
7632	4
7633	2
7634	4
7635	3
7636	4
7637	3
7638	5
7639	2
7640	5
7641	5
7642	4
7643	2
7644	1
7645	4
7646	1
7647	1
7648	3
7649	4
7650	5
7651	4
7652	4
7653	5
7654	4
7655	3
7656	5
7657	5
7658	5
7659	2
7660	2
7661	5
7662	2
7663	4
7664	3
7665	2
7666	5
7667	4
7668	3
7669	4
7670	3
7671	2
7672	3
7673	4
7674	2
7675	4
7676	4
7677	2
7678	4
7679	5
7680	1
7681	2
7682	4
7683	4
7684	3
7685	2
7686	5
7687	3
7688	2
7689	4
7690	4
7691	4
7692	1
7693	5
7694	1
7695	5
7696	3
7697	2
7698	3
7699	4
7700	3
7701	4
7702	5
7703	2
7704	3
7705	2
7706	5
7707	4
7708	3
7709	3
7710	4
7711	5
7712	1
7713	2
7714	2
7715	4
7716	4
7717	2
7718	2
7719	2
7720	2
7721	5
7722	3
7723	2
7724	4
7725	5
7726	4
7727	3
7728	5
7729	2
7730	4
7731	1
7732	2
7733	4
7734	1
7735	4
7736	4
7737	1
7738	4
7739	1
7740	3
7741	2
7742	1
7743	2
7744	2
7745	1
7746	3
7747	1
7748	5
7749	5
7750	5
7751	4
7752	2
7753	4
7754	4
7755	1
7756	2
7757	3
7758	5
7759	2
7760	4
7761	4
7762	2
7763	4
7764	2
7765	5
7766	2
7767	1
7768	1
7769	1
7770	2
7771	2
7772	1
7773	4
7774	5
7775	2
7776	5
7777	3
7778	4
7779	5
7780	4
7781	3
7782	4
7783	5
7784	1
7785	4
7786	1
7787	5
7788	5
7789	1
7790	1
7791	5
7792	3
7793	5
7794	4
7795	3
7796	4
7797	3
7798	2
7799	3
7800	2
7801	3
7802	3
7803	5
7804	4
7805	5
7806	3
7807	3
7808	3
7809	3
7810	5
7811	2
7812	3
7813	5
7814	3
7815	2
7816	2
7817	3
7818	3
7819	2
7820	5
7821	2
7822	5
7823	2
7824	1
7825	3
7826	4
7827	5
7828	4
7829	3
7830	3
7831	1
7832	4
7833	2
7834	5
7835	2
7836	5
7837	2
7838	3
7839	1
7840	1
7841	2
7842	5
7843	3
7844	5
7845	2
7846	3
7847	1
7848	1
7849	5
7850	1
7851	1
7852	2
7853	2
7854	5
7855	2
7856	5
7857	4
7858	3
7859	4
7860	4
7861	3
7862	2
7863	3
7864	3
7865	4
7866	4
7867	3
7868	5
7869	1
7870	5
7871	1
7872	5
7873	5
7874	2
7875	2
7876	3
7877	3
7878	3
7879	3
7880	2
7881	2
7882	5
7883	4
7884	5
7885	4
7886	1
7887	5
7888	3
7889	5
7890	1
7891	3
7892	4
7893	3
7894	4
7895	4
7896	3
7897	1
7898	2
7899	5
7900	5
7901	1
7902	4
7903	5
7904	3
7905	4
7906	4
7907	4
7908	1
7909	4
7910	1
7911	1
7912	1
7913	3
7914	5
7915	2
7916	1
7917	5
7918	3
7919	5
7920	1
7921	1
7922	3
7923	2
7924	2
7925	4
7926	5
7927	2
7928	5
7929	3
7930	5
7931	1
7932	4
7933	1
7934	4
7935	2
7936	3
7937	1
7938	3
7939	2
7940	2
7941	5
7942	3
7943	5
7944	1
7945	4
7946	3
7947	2
7948	3
7949	5
7950	5
7951	4
7952	5
7953	2
7954	4
7955	4
7956	4
7957	4
7958	2
7959	5
7960	2
7961	2
7962	4
7963	3
7964	3
7965	1
7966	4
7967	4
7968	1
7969	1
7970	2
7971	1
7972	3
7973	2
7974	5
7975	1
7976	1
7977	4
7978	2
7979	2
7980	4
7981	2
7982	4
7983	4
7984	5
7985	2
7986	1
7987	3
7988	4
7989	5
7990	5
7991	3
7992	4
7993	2
7994	1
7995	4
7996	1
7997	5
7998	3
7999	4
8000	5
8001	5
8002	1
8003	1
8004	5
8005	5
8006	3
8007	5
8008	3
8009	2
8010	1
8011	1
8012	3
8013	3
8014	4
8015	5
8016	5
8017	5
8018	4
8019	3
8020	1
8021	5
8022	1
8023	4
8024	4
8025	3
8026	1
8027	5
8028	2
8029	4
8030	2
8031	3
8032	4
8033	2
8034	3
8035	3
8036	1
8037	4
8038	1
8039	1
8040	5
8041	2
8042	2
8043	5
8044	5
8045	4
8046	4
8047	1
8048	3
8049	3
8050	1
8051	1
8052	3
8053	1
8054	4
8055	2
8056	1
8057	2
8058	3
8059	4
8060	2
8061	5
8062	4
8063	3
8064	2
8065	5
8066	1
8067	5
8068	5
8069	1
8070	4
8071	1
8072	4
8073	1
8074	4
8075	4
8076	1
8077	5
8078	4
8079	3
8080	3
8081	2
8082	5
8083	2
8084	3
8085	5
8086	2
8087	2
8088	2
8089	3
8090	5
8091	1
8092	3
8093	4
8094	2
8095	2
8096	5
8097	2
8098	3
8099	5
8100	5
8101	1
8102	1
8103	2
8104	4
8105	3
8106	2
8107	2
8108	5
8109	4
8110	1
8111	1
8112	2
8113	3
8114	1
8115	1
8116	5
8117	4
8118	3
8119	1
8120	2
8121	1
8122	3
8123	4
8124	5
8125	2
8126	5
8127	1
8128	4
8129	2
8130	3
8131	3
8132	3
8133	5
8134	5
8135	2
8136	3
8137	3
8138	1
8139	5
8140	4
8141	3
8142	4
8143	4
8144	4
8145	5
8146	1
8147	2
8148	5
8149	1
8150	3
8151	2
8152	2
8153	4
8154	4
8155	1
8156	5
8157	4
8158	3
8159	5
8160	4
8161	3
8162	1
8163	4
8164	5
8165	1
8166	2
8167	2
8168	2
8169	1
8170	5
8171	2
8172	2
8173	4
8174	1
8175	3
8176	2
8177	4
8178	3
8179	2
8180	4
8181	5
8182	2
8183	4
8184	5
8185	5
8186	3
8187	3
8188	2
8189	2
8190	3
8191	2
8192	4
8193	2
8194	2
8195	3
8196	1
8197	4
8198	4
8199	5
8200	3
8201	1
8202	1
8203	2
8204	1
8205	2
8206	1
8207	2
8208	3
8209	3
8210	5
8211	3
8212	3
8213	3
8214	3
8215	3
8216	2
8217	2
8218	1
8219	2
8220	1
8221	4
8222	4
8223	4
8224	1
8225	2
8226	2
8227	3
8228	2
8229	3
8230	1
8231	4
8232	5
8233	1
8234	2
8235	2
8236	4
8237	4
8238	1
8239	2
8240	3
8241	3
8242	1
8243	1
8244	2
8245	5
8246	1
8247	5
8248	5
8249	2
8250	5
8251	5
8252	5
8253	5
8254	4
8255	2
8256	2
8257	3
8258	2
8259	3
8260	5
8261	5
8262	1
8263	2
8264	5
8265	3
8266	1
8267	2
8268	3
8269	2
8270	2
8271	5
8272	2
8273	2
8274	5
8275	4
8276	5
8277	4
8278	5
8279	3
8280	4
8281	4
8282	3
8283	4
8284	1
8285	2
8286	2
8287	1
8288	3
8289	1
8290	3
8291	3
8292	4
8293	5
8294	5
8295	1
8296	2
8297	1
8298	2
8299	2
8300	4
8301	3
8302	1
8303	5
8304	3
8305	4
8306	1
8307	2
8308	2
8309	1
8310	4
8311	2
8312	4
8313	1
8314	2
8315	2
8316	1
8317	1
8318	1
8319	4
8320	5
8321	4
8322	3
8323	5
8324	1
8325	4
8326	3
8327	3
8328	3
8329	3
8330	2
8331	1
8332	1
8333	5
8334	4
8335	4
8336	2
8337	1
8338	5
8339	2
8340	2
8341	5
8342	5
8343	3
8344	1
8345	4
8346	2
8347	2
8348	4
8349	3
8350	2
8351	2
8352	4
8353	3
8354	5
8355	4
8356	5
8357	1
8358	5
8359	3
8360	3
8361	1
8362	2
8363	1
8364	4
8365	2
8366	1
8367	3
8368	2
8369	3
8370	2
8371	3
8372	2
8373	3
8374	5
8375	4
8376	3
8377	1
8378	5
8379	3
8380	3
8381	3
8382	2
8383	1
8384	1
8385	3
8386	1
8387	3
8388	5
8389	4
8390	1
8391	5
8392	3
8393	3
8394	1
8395	3
8396	3
8397	3
8398	5
8399	1
8400	2
8401	5
8402	1
8403	3
8404	1
8405	1
8406	4
8407	1
8408	2
8409	4
8410	5
8411	1
8412	3
8413	2
8414	3
8415	2
8416	5
8417	5
8418	5
8419	5
8420	1
8421	4
8422	3
8423	4
8424	5
8425	3
8426	1
8427	1
8428	1
8429	1
8430	2
8431	4
8432	2
8433	3
8434	5
8435	2
8436	1
8437	2
8438	2
8439	2
8440	2
8441	2
8442	3
8443	3
8444	2
8445	3
8446	2
8447	5
8448	3
8449	1
8450	1
8451	4
8452	1
8453	2
8454	2
8455	3
8456	4
8457	2
8458	2
8459	3
8460	4
8461	3
8462	2
8463	4
8464	5
8465	1
8466	2
8467	5
8468	1
8469	1
8470	5
8471	3
8472	3
8473	1
8474	5
8475	4
8476	2
8477	1
8478	1
8479	4
8480	4
8481	4
8482	2
8483	5
8484	1
8485	4
8486	3
8487	1
8488	2
8489	2
8490	4
8491	5
8492	3
8493	5
8494	2
8495	4
8496	1
8497	1
8498	4
8499	2
8500	4
8501	2
8502	5
8503	1
8504	2
8505	3
8506	1
8507	3
8508	3
8509	2
8510	5
8511	1
8512	3
8513	2
8514	4
8515	5
8516	5
8517	1
8518	2
8519	5
8520	3
8521	4
8522	3
8523	3
8524	4
8525	2
8526	1
8527	1
8528	5
8529	3
8530	4
8531	1
8532	1
8533	3
8534	1
8535	4
8536	2
8537	4
8538	4
8539	3
8540	1
8541	2
8542	1
8543	4
8544	5
8545	5
8546	5
8547	1
8548	3
8549	3
8550	2
8551	5
8552	4
8553	4
8554	3
8555	5
8556	4
8557	3
8558	4
8559	3
8560	2
8561	3
8562	4
8563	3
8564	2
8565	2
8566	2
8567	3
8568	3
8569	1
8570	2
8571	3
8572	1
8573	3
8574	1
8575	1
8576	3
8577	4
8578	2
8579	5
8580	5
8581	1
8582	1
8583	4
8584	4
8585	1
8586	4
8587	4
